2x10^5
0.021728
0.021458
0.021507
0.021550
0.021433
0.021438
0.021535
0.021443
0.021438
0.021452
0.021419
0.021327
0.021313
0.021297
0.021286
0.021583
0.021559
0.021483
0.021312
0.021310
0.021303
0.021304
0.021342
0.021532
0.021516
0.021527
0.021581
0.021300
0.021300
0.021303
