2x10^5
0.026985
0.026913
0.026863
0.027085
0.026675
0.026853
0.026817
0.026755
0.026920
0.026598
0.026582
0.026545
0.026586
0.026653
0.026575
0.026582
0.026609
0.026574
0.026666
0.026613
0.026606
0.026611
0.026614
0.026571
0.026610
0.027016
0.026581
0.026853
0.026820
0.026721
